Person 91
Starting Actual Velocity = [ 1.11770575 -0.45016596]
[17.74382066 -7.11461094]
[18.49452001 -7.42399496]
[18.68265582 -7.50405415]
[18.75011229 -7.53344545]
[18.77286068 -7.54465386]
[18.78170993 -7.55009843]
[18.78578348 -7.5534485 ]
[18.79045043 -7.55664784]
[18.79328437 -7.55905046]
[18.7996342  -7.56241453]
[18.79733013 -7.56278818]
[18.7995391  -7.56444691]
[18.79973821 -7.56525556]
[18.80160273 -7.56645164]
[18.80937511 -7.56953272]
[18.80640569 -7.5687321 ]
[18.81820077 -7.57294421]
[18.87778178 -7.59455673]
[18.83292982 -7.57790232]
[18.81646073 -7.57128253]
[18.83147534 -7.57590089]
[18.81492751 -7.56859694]
[18.80708669 -7.56425971]
[18.80288192 -7.56100646]
[18.80068222 -7.5582246 ]
[18.81982069 -7.56303705]
[18.82041337 -7.56041866]
[18.80939651 -7.55311424]
[18.80339669 -7.54742817]
[18.79987652 -7.54235083]
[18.79868503 -7.53777382]
[18.79838931 -7.5331119 ]
[18.79845665 -7.52812819]
[18.79869082 -7.52271515]
[18.79902118 -7.51681285]
[18.79806285 -7.50989105]
[18.79801811 -7.50276883]
[18.79770238 -7.4949599 ]
[18.81435602 -7.49287099]
[18.80990767 -7.48129897]
[18.80367791 -7.46860334]
[18.80000414 -7.45650472]
[18.81002503 -7.44905607]
[18.80318694 -7.43373587]
[18.79942992 -7.41937348]
[18.79798621 -7.40548071]
[18.7975193  -7.39140233]
[18.79748147 -7.37687621]
[18.79865125 -7.36219543]
[18.79981666 -7.34677551]
[18.80146709 -7.33084706]
[18.8000055  -7.31281853]
[18.79997689 -7.29513207]
[18.80054296 -7.27728528]
[18.80218454 -7.25951905]
[18.8009541  -7.23963858]
[18.80157251 -7.22073836]
[18.80143907 -7.20107148]
[18.80128116 -7.18128051]
[18.80071192 -7.16115761]
[18.80051879 -7.14144513]
[18.80008546 -7.12164831]
[18.80092214 -7.10337533]
[18.81021366 -7.09498413]
[18.80450588 -7.06777103]
[18.79921466 -7.0421284 ]
[18.79590939 -7.02056409]
[18.79640255 -7.00676997]
[18.79279312 -6.98013355]
[18.78785837 -6.95492422]
[18.78329898 -6.93294605]
[18.77899148 -6.91339497]
[18.77492326 -6.89628227]
[18.7710035  -6.88167624]
[18.76745361 -6.87132288]
[18.76235234 -6.85611271]
[18.75717695 -6.84315778]
[18.7517383  -6.83178429]
[18.74588873 -6.82106592]
[18.73960826 -6.81051183]
[18.73297369 -6.80100172]
[18.72596634 -6.79362509]
[18.71850382 -6.78408672]
[18.71070645 -6.77678021]
[18.70247646 -6.77106101]
[18.69378513 -6.76588635]
[18.68434124 -6.76715257]
[18.67416757 -6.76470725]
[18.66359423 -6.75921979]
[18.65268607 -6.75384999]
[18.64130677 -6.75020604]
[18.62923624 -6.74929699]
[18.61588114 -6.75631374]
[18.6009745  -6.77688593]
[18.58540541 -6.76698216]
[18.56959037 -6.76090821]
[18.55305105 -6.75966034]
[18.53589904 -6.75902695]
[18.51671569 -6.77795321]
[18.49549788 -6.80288279]
[18.47339303 -6.78725166]
[18.4513168  -6.77888779]
[18.4287627  -6.77590939]
[18.40556694 -6.77551175]
[18.38171085 -6.77583441]
[18.35718522 -6.77654575]
[18.33170447 -6.78004886]
[18.30527523 -6.78345182]
[18.27792315 -6.78663614]
[18.24967749 -6.7894931 ]
[18.22042655 -6.79375603]
[18.1901388  -6.79585851]
[18.1590776  -6.79543344]
[18.12740853 -6.7966138 ]
[18.094954   -6.79670231]
[18.06180613 -6.79480751]
[18.02833431 -6.79480005]
[17.99433648 -6.79566443]
[17.959232   -6.79356127]
[17.92307028 -6.78709034]
[17.8867235  -6.77910421]
[17.85087847 -6.77228589]
[17.81496585 -6.76457362]
[17.77860677 -6.75442189]
[17.74228162 -6.74276561]
[17.70426657 -6.72498964]
[17.66515651 -6.70172988]
[17.62731699 -6.67782488]
[17.59431215 -6.65988902]
[17.55648773 -6.63032848]
[17.57632583 -6.6887795 ]
[17.53156773 -6.64339152]
[17.46932889 -6.5651281 ]
[17.41446962 -6.4925643 ]
[17.36571548 -6.42426711]
[17.32309593 -6.36010906]
[17.28588277 -6.29878238]
[17.26376212 -6.25229551]
[17.22308973 -6.17683847]
[17.1840033  -6.09973544]
[17.15643682 -6.03246318]
[17.12026888 -5.95041512]
[17.08760177 -5.8690582 ]
[17.05683804 -5.78650824]
[17.01658932 -5.70883583]
[16.98005088 -5.6264245 ]
[16.94843684 -5.54308313]
[16.92091343 -5.45883846]
[16.89484483 -5.37101958]
[16.87248313 -5.28381678]
[16.853465   -5.19725529]
[16.83754902 -5.11145924]
[16.82458135 -5.02662329]
[16.81240277 -4.94369334]
[16.80287052 -4.861137  ]
[16.79615496 -4.77994883]
[16.79229821 -4.70090112]
[16.79277619 -4.6269623 ]
[16.79556015 -4.55560465]
[16.80208501 -4.49004073]
[16.8135208  -4.43321227]
[16.99091813 -4.7587682 ]
[16.95640237 -4.59841832]
[16.9274847  -4.45942034]
[16.81682582 -4.36017045]
[16.72794294 -4.27540258]
[16.65329093 -4.1976325 ]
[16.58904631 -4.12972618]
[16.53400029 -4.07729124]
[16.48272301 -4.03445847]
[16.43587136 -4.00740842]
[16.38779685 -3.98805561]
[16.32524052 -3.95131493]
[16.26064487 -3.92110396]
