Person 91
Starting Actual Velocity = [0.94308798 0.73848411]
[14.83163557 11.61385118]
[15.48187073 12.11639291]
[15.64665615 12.24081618]
[15.69990118 12.27921581]
[15.71660637 12.29008264]
[15.72256684 12.29322607]
[15.7252714 12.2942491]
[15.72698535 12.29474775]
[15.72836214 12.29515359]
[15.72966785 12.29559665]
[15.73089425 12.2960748 ]
[15.73213426 12.29660284]
[15.73336784 12.2971659 ]
[15.73462115 12.29776824]
[15.73594275 12.29843185]
[15.73723167 12.29910885]
[15.73863973 12.299871  ]
[15.74040293 12.30086462]
[15.74183141 12.30174359]
[15.74323867 12.3026047 ]
[15.74483015 12.30358096]
[15.74625489 12.30447927]
[15.74766522 12.30537759]
[15.74906875 12.30628234]
[15.75047496 12.3072019 ]
[15.7520896  12.30827473]
[15.75369256 12.30937257]
[15.7551889  12.31041919]
[15.7566647  12.31146415]
[15.75812689 12.31251244]
[15.75959368 12.31357827]
[15.76106543 12.31466358]
[15.7625418  12.31576921]
[15.76402165 12.31689498]
[15.76550337 12.31804007]
[15.76696607 12.3191884 ]
[15.76842512 12.32035137]
[15.76986882 12.32151997]
[15.77149933 12.32286026]
[15.77301532 12.32413407]
[15.77444309 12.32535303]
[15.77581927 12.32654519]
[15.77731038 12.32785682]
[15.7786318 12.3290425]
[15.77989424 12.33019456]
[15.78110941 12.33132362]
[15.7822754  12.33242842]
[15.78339071 12.33350783]
[15.78446819 12.33457471]
[15.78549782 12.33561987]
[15.78648332 12.33664749]
[15.78737616 12.33760618]
[15.7882104  12.33853106]
[15.78898178 12.33941746]
[15.78969784 12.34027378]
[15.79031872 12.34104981]
[15.79087731 12.34178479]
[15.79135447 12.34245154]
[15.79175257 12.34304959]
[15.79206734 12.34356818]
[15.79230144 12.34400722]
[15.79245166 12.34435436]
[15.79255143 12.34465885]
[15.7925567  12.34486797]
[15.79251847 12.34494038]
[15.79239692 12.34486871]
[15.79216913 12.34462773]
[15.79179764 12.34414776]
[15.79134305 12.34344093]
[15.79083777 12.34252957]
[15.79025434 12.34136551]
[15.78958507 12.33991193]
[15.78882084 12.33811175]
[15.78795366 12.33588401]
[15.78695441 12.3330471 ]
[15.78596376 12.3298338 ]
[15.78491448 12.32600909]
[15.7838143 12.3214684]
[15.78269117 12.31614221]
[15.78157613 12.30997505]
[15.78047987 12.30280731]
[15.77941154 12.29435566]
[15.77847036 12.28490507]
[15.77763101 12.27394721]
[15.77694149 12.26124754]
[15.7764712  12.24667711]
[15.77626965 12.2287765 ]
[15.77653906 12.20846786]
[15.77736138 12.18598135]
[15.77894224 12.16058298]
[15.78145514 12.13143162]
[15.78512989 12.09743052]
[15.79054596 12.05523598]
[15.79887495 11.99972529]
[15.80835417 11.94591912]
[15.81951648 11.88573932]
[15.83256511 11.81665573]
[15.84710671 11.73966672]
[15.86586579 11.63834136]
[15.88849917 11.51240252]
[15.85401591 11.37431442]
[15.83977054 11.2364446 ]
[15.83586006 11.09212761]
[15.83553549 10.93930959]
[15.83237556 10.77607201]
[15.82309428 10.60354591]
[15.80359166 10.4150137 ]
[15.77065584 10.21312256]
[15.76109507 10.04731919]
[15.72212324  9.85010773]
[15.6555829   9.62129681]
[15.56562964  9.37149311]
[15.45666765  9.10784904]
[15.32573523  8.8210148 ]
[15.17675344  8.51863485]
[14.97524132  8.18796762]
[14.76261745  7.83825379]
[14.53716756  7.46846109]
[14.30863426  7.09262785]
[14.0868114   6.72318687]
[13.87160229  6.35601861]
[13.66336465  5.98418427]
[13.47804569  5.62165367]
[13.33038759  5.28212303]
[13.2258949   4.96810215]
[13.17078145  4.69663455]
[13.15424238  4.46486149]
[13.16344382  4.25459506]
[13.19713123  4.04841707]
[13.25979165  3.88630576]
[13.39886613  3.67529904]
[13.70034336  3.67046396]
[13.95897765  3.71075148]
[14.18096129  3.74441282]
[14.35312932  3.75457214]
[14.47353268  3.73175736]
[14.53754148  3.66798162]
[14.54462525  3.54513538]
[14.50283935  3.40566812]
[14.43329759  3.24482476]
[14.33381416  3.04288462]
[14.24244544  2.86060603]
[14.15715239  2.68737201]
[14.08633492  2.53883782]
[14.03122132  2.42177232]
[13.99420096  2.35045655]
[13.96828755  2.32355373]
[13.94590143  2.34056317]
[13.9188078   2.39571841]
[13.87783893  2.48131597]
[13.81625735  2.59002291]
[13.73008963  2.71491996]
[13.61841237  2.85017347]
[13.48490949  2.98914831]
[13.33521261  3.13081051]
[13.1756982   3.27639996]
[13.01229624  3.42823969]
[12.84665316  3.59092829]
[12.68382165  3.76378309]
[12.52074101  3.95029572]
[12.35159289  4.15466544]
[12.02519676  4.55540217]
[11.81559197  4.84176343]
[11.56253638  5.11307795]
[11.24523412  5.34599216]
[10.85250259  5.51917222]
[10.39939644  5.61604379]
[9.89551476 5.64155023]
[9.34780728 5.60406983]
[8.80208799 5.51766557]
[8.28795855 5.40172629]
[7.87344321 5.28542385]
[7.63534813 5.21034883]
[7.54519904 5.18517805]
[7.59471843 5.22834733]
[7.74533672 5.35021964]
[7.93793384 5.54483777]
[8.12518512 5.8023071 ]
[8.25514528 6.08377788]
[8.31061928 6.36455283]
[8.28506741 6.61007282]
[8.19084347 6.80051045]
[8.00707704 6.96627297]
[7.78851618 7.0489868 ]
[7.60489745 7.06817871]
[7.43479381 7.03857796]
[7.26565968 6.95885376]
[7.04923627 6.80729991]
[6.78029544 6.57048686]
[6.45621892 6.24005124]
[6.08946718 5.81704541]
[5.71784296 5.32617216]
[5.38650561 4.80266604]
[5.14160098 4.26862198]
[5.14301054 4.01121735]
[5.32808354 3.99801609]
[5.60766698 4.24257587]
[5.91681685 4.65983993]
[6.17028115 5.11851668]
[6.30354397 5.50529651]
[6.25492265 5.72738923]
[5.96193309 5.68822594]
[5.39034256 5.36499023]
[4.53078479 4.78283989]
[3.39387022 4.01217814]
[1.87203432 3.07353465]
[0.62320727 2.50460677]
[-0.44314878  2.20820255]
[-1.21772799  2.21517204]
[-1.61230918  2.5080999 ]
[-1.6536441   2.99720535]
[-1.44049259  3.59436101]
[-1.09282258  4.16505904]
[-0.72258513  4.62345268]
[-0.36176315  4.97322303]
[0.02840341 5.20788979]
[0.50364024 5.41606032]
[1.05956473 5.65703163]
[1.68606603 5.98891311]
[2.24160751 6.37938841]
[2.74977156 6.82861928]
[3.23172115 7.34662878]
[3.54918045 7.74712573]
[3.81294885 8.05264344]
[4.05944916 8.26250371]
[4.32269758 8.38875598]
[4.61567834 8.42448924]
[4.716863   8.19241559]
[4.90305128 7.91462505]
[5.15302322 7.5927909 ]
[5.42750097 7.22797016]
[5.69889244 6.79621251]
[5.90941244 6.30175746]
[6.00471459 5.74683285]
[5.93240233 5.13803486]
[5.64242949 4.46878153]
[5.17487073 3.84947187]
[4.53224246 3.26000456]
[3.72214413 2.71382031]
[2.81922021 2.24904237]
[1.82189678 1.83082083]
[0.82158203 1.45874524]
[-0.18908878  1.08438182]
[-1.18470977  0.67233344]
[-2.03481666  0.23761788]
[-2.73162619 -0.22521979]
[-3.16361414 -0.63222929]
[-3.28067619 -0.93498941]
[-3.02984238 -1.01316607]
[-2.3497408  -0.78438501]
[-1.2391514  -0.21741017]
[0.26078684 0.7465441 ]
[2.06202071 2.02672425]
[4.01556094 3.54569783]
[5.95836552 5.19882363]
[7.74966569 6.87672467]
[9.29040215 8.47730138]
[10.52601814  9.90944367]
[11.46331165 11.12555707]
[12.20925427 12.21636323]
[12.43917998 12.62648431]
[12.31848043 12.4774455 ]
[11.92698341 11.82943972]
[11.37678465 10.834467  ]
[10.86746005  9.86090525]
[10.46468623  9.0241286 ]
[10.20438329  8.41806514]
[10.12860328  8.15452859]
[10.22987503  8.22943884]
[10.49701034  8.60164263]
[10.86394425  9.11024457]
[11.91163521 11.02752329]
[12.78434182 12.34600971]
[13.41345544 12.91819325]
[13.81034892 12.81516155]
[13.9563377  11.99920688]
[13.64561037 10.54170092]
[12.82698321  8.8918875 ]
[11.58317282  7.37239494]
[8.8841843  5.20429898]
[6.74632824 4.48722005]
[4.54367706 4.11521864]
[2.29258996 4.02176064]
[0.28948721 4.17277205]
[-1.47244585  4.51343136]
[-2.81968185  4.98894839]
[-3.67478967  5.53227746]
[-4.10866815  6.13470383]
[-4.12553492  6.94117907]
[-3.84858005  7.9296808 ]
[-3.34854501  9.09276444]
[-2.70358106 10.38098156]
[-1.99211617 11.72053514]
[-1.28325292 13.03091188]
[-0.6284649  14.23837545]
[ 0.35336111 16.80320347]
[ 1.14501948 18.71968656]
[ 1.80369788 20.16749504]
[ 2.29184829 21.06255358]
[ 2.67895792 21.51566636]
[ 2.97468799 21.50938467]
[ 3.20106497 21.08420319]
[ 3.4020531  20.22013158]
[ 3.60618331 18.91777285]
[ 3.90045902 17.16580933]
[ 4.33166843 14.96089821]
[ 4.87332675 12.43139075]
[5.50602068 9.45314733]
[6.11920991 6.25517169]
[6.53917215 3.59823782]
[6.6598922  1.26067197]
[ 6.42618798 -0.54678052]
[ 5.8241883  -1.72956212]
[ 4.99350974 -2.17623853]
[ 4.0295378  -1.99363651]
[ 3.06228367 -1.27923987]
[ 2.21504405 -0.15239965]
[1.59042894 1.26224585]
[1.26100302 2.84390616]
[1.9633251  6.65123967]
[2.94291667 9.8644652 ]
[ 4.24055002 12.72827768]
[ 5.91352642 15.25291043]
[ 7.69977755 17.03394835]
[ 9.58249123 18.26901091]
[11.66016263 19.11619367]
[13.72632949 19.54610812]
[15.88893601 19.67052666]
[18.00335004 19.52607851]
[20.0050901  19.17733083]
