Person 9
Starting Position = (419.3671749982237,419.06637887030473)
(423.41019793381247,418.78676833038776)
(426.4021630249473,418.57965378769177)
(429.3131978165286,418.3779195857578)
(432.3062801723804,418.1702193504349)
(436.0469609472515,417.9101212713048)
(438.99398801706366,417.7048076991977)
(441.96190569455115,417.4975697907191)
(444.8904342600375,417.2925527638129)
(447.83914977009186,417.0855019392247)
(451.0271867706213,416.8608079959208)
(454.0161732930855,416.64927984099603)
(456.9655244774257,416.43958760364706)
(459.99485378705344,416.2230341842897)
(462.8849604625943,416.0151996950665)
(465.77540223048015,415.80593257310693)
(468.6662367653508,415.59503011984003)
(471.5774741120241,415.38078362772586)
(474.46930896535645,415.1658823077054)
(477.42162694601427,414.9440257632983)
(480.8736863875985,414.68080021685324)
(483.7479430794302,414.4585613876509)
