Person 53
Starting Position = (538.9162736181803,196.98465247026883)
(541.440880543679,200.1654165146136)
(543.3093264386381,202.51941760866325)
(545.1273790501364,204.8098853774392)
(546.9968160619511,207.1650573056378)
(549.3334036651916,210.10874398449505)
(551.1743223478527,212.4279512553556)
(553.028362782422,214.76367632330968)
(554.8578515072014,217.06846379806498)
(556.6999906982901,219.3891861150685)
(558.6916708513465,221.89830671338345)
(560.5589902891527,224.25076296914366)
(562.4015117509875,226.57198528311653)
(564.2939275129346,228.95607646296278)
(566.0992711833765,231.23048179341936)
(567.9046925645331,233.50499719922925)
(569.710191568982,235.77962537213278)
(571.528221957092,238.070059490411)
(573.3338787738268,240.34492542743004)
(575.1769783304807,242.6669908334726)
(577.3315428596435,245.38152237753383)
(579.1250115523479,247.64113439792686)
