Person 73
Starting Position = (224.09033572325092,530.5422368931172)
(228.19728707879614,529.5496898386803)
(231.22211744694175,528.806069353237)
(234.15985578174414,528.0785049517305)
(237.1799065754205,527.3287934923027)
(240.97230795089433,526.3986325441549)
(243.95140595415006,525.6602025604168)
(246.94848191232612,524.91365224191)
(249.90415075224413,524.1749539611769)
(252.87988345038963,523.4297440347767)
(256.1009626318631,522.6242692655266)
(259.1191244225983,521.8670268415524)
(262.0958621799116,521.118015380342)
(265.1537015946492,520.3475903832432)
(268.0690165870122,519.610669492338)
(270.98355335298,518.8721595925676)
(273.897686598382,518.1322213783078)
(276.8319186748231,517.3858948468616)
(279.7456670888517,516.643277423954)
(282.7202266076509,515.8841662737844)
(286.20732311004633,514.998507880051)
(289.10363676247107,514.2578967844023)
