Person 50
Starting Position = (643.3497189631086,224.99337823445242)
(644.6710376111972,228.8244771484753)
(645.6539479585537,231.65552766509504)
(646.6140943221769,234.4069433198628)
(647.6045720910324,237.23325526773897)
(648.8433921643258,240.76501190992923)
(649.8247548261805,243.54268990673654)
(650.8171376151488,246.33638770574365)
(651.7999482432914,249.0896291139912)
(652.7926969108456,251.85873745896166)
(653.8680380256891,254.85043806848753)
(654.879724193568,257.6516219262829)
(655.8810818961475,260.4121792995716)
(656.911801394905,263.24481988508586)
(657.8979816586894,265.94370047739767)
(658.8864254000239,268.63983535914787)
(659.8766853858334,271.33356209918014)
(660.8751009422998,274.0438461248405)
(661.8678855840425,276.73352685010514)
(662.8815784047155,279.47759535716926)
(664.0613678752544,282.69025663018056)
(665.0468356675434,285.35896637517334)
