Person 88
Starting Position = (636.9910944236799,125.95137738542513)
(637.9986451834861,130.3024822899484)
(638.8195559977204,133.82034778397053)
(639.6007722717602,137.15191510152997)
(640.399506480183,140.5469331231607)
(641.1912071203185,143.90282594928289)
(641.9753691634645,147.21834185487097)
(642.7518697860331,150.49324576341556)
(643.5344190305277,153.78563144485196)
(644.3139024979987,157.0566564202162)
(645.1132938817178,160.4030388373025)
(645.8821855983784,163.61171187500284)
(646.6620007426677,166.8567356634575)
(647.4343200253714,170.0606632346226)
(648.2130053589715,173.28135251425263)
(649.0257105080569,176.63449110005723)
(649.8078371521134,179.8496841746915)
(650.6518313338862,183.31252170850001)
(651.6846834512698,187.5636421165659)
(652.4850003590209,190.82741469441086)
(653.2744144085851,194.0291525328508)
(654.162884671245,197.63098276802302)
(654.9461253418073,200.78726822126194)
(655.7174098608424,203.88213095463635)
(656.480865991538,206.93513399614787)
(657.240827694605,209.96563472372085)
(658.1034144679326,213.41434030427294)
(658.942682588784,216.76416874232302)
(659.7175637826231,219.8426570766575)
(660.479397961672,222.86013372234515)
(661.2323109767078,225.83613080980712)
(661.9852148667876,228.8090504955133)
(662.7377091853357,231.7791037719697)
(663.489494817237,234.74640912951955)
(664.2403087461772,237.7110459471432)
(664.9898989928787,240.673072917912)
(665.7288564985381,243.59450655567977)
(666.46626559549,246.51331936815495)
(667.1972394460346,249.4106088451538)
(668.0203752475359,252.7050005785789)
(668.7810984648577,255.75030916993177)
(669.5035729327436,258.6403263963586)
(670.2104427863405,261.4698205328068)
(670.9854025231184,264.5992071261449)
(671.6805069379918,267.4038651703107)
(672.3597071253714,270.1470673531092)
(673.0313032300387,272.866675721599)
(673.694736281,275.562545286766)
(674.3496068987755,278.2342149972435)
(675.0041389872276,280.91852707287086)
(675.653328805735,283.59595376395157)
(676.3008237392391,286.2840899199398)
(676.9167096203834,288.8514637622585)
(677.5262802655911,291.4083678307484)
(678.1284597224885,293.95404377874297)
(678.7301955757787,296.52423577781394)
(679.2987379896454,298.9709021407957)
(679.8657567185279,301.4387276765392)
(680.4145215627337,303.8538478116649)
(680.9485906867653,306.23260802950364)
(681.4639190347111,308.55539248269474)
(681.9674109092508,310.8558929260636)
(682.4547375451573,313.11449514961174)
(682.9416872244706,315.4160769794622)
(683.4864694653295,318.1073976295205)
(683.9358358215484,320.3485307267151)
(684.3468927807227,322.3890582158138)
(684.7491588102969,324.3767734358538)
(685.1770261005768,326.5240468989314)
(685.5794720581878,328.58068607392903)
(685.941017034201,330.4580122419307)
(686.2774365311739,332.2417953425172)
(686.5938918526866,333.95488672551863)
(686.9001463668017,335.62807025013785)
(687.208925020503,337.2780441909245)
(687.5458408704823,338.93425688480414)
(687.8666309773286,340.3463264332914)
(688.1832029866024,341.60546636683114)
(688.4969565174658,342.7969361737719)
(688.8311521817212,344.02471465994523)
(689.212035967572,345.3452562760672)
(689.650174237276,346.7766893739381)
(690.1371380588907,348.32493028313274)
(690.6037105812663,349.8795426372158)
(691.0493833652287,351.4888103688829)
(691.4719317020896,353.1002205060468)
(691.8577343297803,354.4920474996703)
(692.3346040859234,355.82001378457704)
(692.8774977219276,357.05034915968224)
(693.4251247488155,358.2058905611062)
(693.9488330604612,359.3296841585478)
(694.450367912569,360.45700394873046)
(694.9462690551698,361.62552788970737)
(695.4568341660236,362.89520015632274)
(696.1373844767331,363.1185017562978)
(696.4529468046996,361.128609834629)
(695.8435857549712,359.09645261406934)
(695.2082768132018,358.33236703511375)
(694.9152619677815,358.5180071639506)
(694.7585629909581,359.3079316959333)
(694.5983721516562,360.4837572322914)
(694.5235075082539,361.3047563371245)
(694.4570161788142,362.03498699599476)
(694.3592115097883,362.7075196420157)
(694.2253499840836,363.3799969839719)
(694.123816619082,364.0182601327628)
(694.1602188580783,364.6594052214912)
(694.4447604809849,365.4122430873726)
(694.970584235576,366.30384650893893)
(695.5897815323051,367.31046863266744)
(696.1184603868173,368.3780133135859)
(696.4696088953699,369.4965464500936)
(696.7458064722869,371.1066250785747)
(696.9327041232805,373.01328430152626)
(697.025919457484,375.2018955517514)
(697.0648740057765,377.5154693118241)
(697.2094276643951,379.59913324122977)
(697.6419692916237,381.15727660533923)
(698.118770351054,382.1415435198501)
(698.2126388780925,382.83036242470445)
(698.0662132373902,383.4982670965589)
(697.9347188851056,384.3074292212979)
(697.9513914539068,385.3925981711711)
(698.2391431367187,386.7154977458731)
(698.9363638833424,388.0254933797363)
(700.2547790584331,390.40601302425273)
