Person 1
Starting Position = (518.2023731163201,271.8837435850951)
(521.1850266121835,273.7533107285874)
(523.4467780943218,275.2184822307703)
(525.6834800375776,276.6991140556131)
(528.009452523994,278.26244149926436)
(530.9441080935026,280.26097942226573)
(533.2668812560521,281.85379577125815)
(535.6140789525459,283.47221745770366)
(537.9357349560596,285.0800629516004)
(540.2775472885788,286.7079241350116)
(542.8129474482797,288.47657809839484)
(545.1922096483004,290.14126185796226)
(547.5413253584815,291.7893586844697)
(549.9549761735462,293.48727104779084)
(552.257921503472,295.1113286723734)
(554.5608694835446,296.7393678211522)
(556.8633963600864,298.37109860241054)
(559.1809636898536,300.0175891146047)
(561.4814307288528,301.6560718442072)
(563.8278036504323,303.33169647201356)
(566.5676404854291,305.2946070452652)
(568.8457850315078,306.93133608400325)
