Person 3
Starting Position = (532.1038245136726,353.97971531521426)
(536.0179689635838,355.0530368264934)
(538.9144855128604,355.84738430136304)
(541.7325680009501,356.6203117565697)
(544.6299689610473,357.4151109604141)
(548.2508641164403,358.40859892362465)
(551.1033590983862,359.1914398745536)
(553.9758848133308,359.9800031887513)
(556.810072645409,360.7583081941925)
(559.6635453738236,361.54223662435135)
(562.7482703181817,362.3901631208847)
(565.6400486515379,363.18556464632337)
(568.4930954044532,363.9709219632695)
(571.423047513575,364.77823179195525)
(574.2178682222944,365.5491824579124)
(577.0124797762353,366.32113401232255)
(579.8068767332495,367.09430758004385)
(582.6203282883212,367.8743243504135)
(585.4143040147678,368.6508162415048)
(588.2658910965566,369.4456728913603)
(591.598945203866,370.3786223391183)
(594.3731937729676,371.1585589026676)
