Person 1
Starting Position = (517.8946950503644,271.6918245071789)
(521.1433872635725,273.7186599568101)
(523.8740371885299,275.5003355180049)
(526.5150741909907,277.26505196912393)
(529.2408076948179,279.1134751954935)
(531.9558545796281,280.97212159970604)
(534.6516626597358,282.8298686788138)
(537.323785570077,284.68060462381334)
(540.0172364107563,286.55390676162995)
(542.698686794492,288.42554913807305)
(545.4464007292694,290.3497776097175)
(548.084607411153,292.20276525933025)
(550.7555323097483,294.08408421557505)
(553.394887514727,295.9482909213764)
(556.0497359930163,297.8286232366255)
(558.8147635460309,299.79270286999673)
(561.466939319387,301.68204500747754)
(564.3229936988042,303.7231547512901)
(567.8246172822606,306.2359545993012)
(570.5146545463639,308.17291273848394)
(573.1530478185015,310.07927639933314)
(576.1169600978897,312.2295679102769)
(578.7127365256929,314.1198301130549)
(581.2553146080983,315.9784480225188)
(583.7599913073219,317.8165689268297)
(586.2419412920736,319.6454064192963)
(589.0573003241684,321.7298515020077)
(591.7846645150089,323.7587908185821)
(594.2856415199602,325.6277730459594)
(596.7302896848046,327.4632129292991)
(599.1333787333499,329.27627480587967)
(601.524457088292,331.08968218069407)
(603.9021346209712,332.90301878990647)
(606.2648084364113,334.71579109768254)
(608.6106604968232,336.5273912959716)
(610.9376960127938,338.33704872248956)
(613.2147153264057,340.12079631513654)
(615.4693405752711,341.9004919533338)
(617.685500596885,343.66325045683374)
(620.1710064437207,345.6571468821254)
(622.4440403140372,347.4923505059277)
(624.5784522758012,349.22517454083453)
(626.6440708894747,350.9108659373809)
(628.8932124430352,352.7562335351371)
(630.8863988016045,354.3960567236898)
(632.8119914843531,355.984009529217)
(634.6950710560848,357.53624871065796)
(636.535173006032,359.05221850803434)
(638.333179303594,360.5304301141296)
(640.1142561119437,361.98868534145953)
(641.8646711150021,363.41358821401263)
(643.5896747694932,364.8101838632787)
(645.1976879311609,366.1086043751754)
(646.7555864884198,367.361829358481)
(648.269941270215,368.5655352076144)
(649.7642787374203,369.7264087104031)
(651.1627128453731,370.7724557398229)
(652.5671832295099,371.75741818902117)
(653.9015539333526,372.62294970784575)
(655.2282975060604,373.3821065276236)
(656.6170779465086,374.05274307257685)
(658.1485879595746,374.676502587675)
(659.8278452855253,375.28063582811694)
(661.7590802171021,375.9547771042387)
(664.271908227328,376.8154710750405)
(666.5261322087836,377.47767903745796)
(668.6878720250522,377.90560411357)
(670.8452458824289,378.1130112678991)
(673.2045499022931,378.1969491434964)
(675.5693783978561,378.55263722923587)
(677.8897693703844,379.3323585310291)
(680.027403541564,380.3577254122278)
(681.9085913669403,381.7290629729995)
(683.3821104252322,383.6627099044893)
(684.5868701287362,386.4757767681178)
(686.3756464810972,390.84941209673735)
(688.8321599541383,395.433963174944)
(692.4209870242926,398.8517607376992)
(696.9069926494624,400.05586835827216)
(702.2955733604947,400.16307725120515)
