Person 64
Starting Position = (498.9360545777267,632.7016824075909)
(501.96694798602397,629.5914538313939)
(504.4328253123601,627.0635911989591)
(506.7732357016443,624.659285373587)
(509.1579359228961,622.1994546228311)
(511.51384287607215,619.76086499717)
(513.8399429447866,617.3462392473876)
(516.1362938520475,614.9569851694711)
(518.4434473885184,612.5511545992018)
(520.7347095018133,610.1579008497658)
(523.0773297501312,607.7063394151712)
(525.3241071309288,605.3542140307623)
(527.5961727812418,602.9736619147553)
(529.8398817358781,600.622045483922)
(532.0955302630236,598.2569223276247)
(534.4429420572441,595.7927029286883)
(536.6952620023534,593.4297322282692)
(539.1190716921485,590.8826792611857)
(542.0796460519736,587.7459267067575)
(544.3635580286581,585.3438930286378)
(546.6085056210916,582.989751374353)
(549.1295845224038,580.3386161580311)
(551.3435346295596,578.0176568039473)
(553.5165093096839,575.7425852239562)
(555.6609237721188,573.4982293972523)
(557.7894858679181,571.2698116631595)
(560.2031557345657,568.7283554190029)
(562.5455558320488,566.2578996072043)
(564.7003621246603,563.98805158245)
(566.8125417028978,561.7623817269587)
(568.8945728376497,559.5656622437668)
(570.9720931588821,557.3686741972698)
(573.0445806248084,555.1706875042785)
(575.1116876738621,552.9711689952883)
(577.1731514129892,550.7696655935564)
(579.2287603408088,548.5657604314621)
(581.2526812933505,546.3878592359191)
(583.2707215086122,544.2071115944894)
(585.269921805337,542.0374648730032)
(587.5294844616249,539.55798060344)
(589.6158097850837,537.2611427966489)
(591.5947946152045,535.0774466195251)
(593.5304926877375,532.9345623319349)
(595.662059223045,530.5532746935543)
(597.5727773441645,528.4145315263771)
(599.4410251673999,526.3170045715128)
(601.2919654282231,524.2308026855468)
(603.1256143452335,522.1554298982418)
(604.9421342492622,520.090791889481)
(606.7666809700266,518.0075009944791)
(608.586863337641,515.9201101444077)
(610.4153454518462,513.8140736695057)
(612.165469073861,511.79319077158516)
(613.9123736274828,509.77012524222204)
(615.6562136703375,507.7447315047249)
(617.4219632345091,505.6874952895791)
(619.110963723188,503.71717150755376)
(620.8227010677322,501.7166580116514)
(622.5080223226283,499.7450479401263)
(624.1797718418134,497.7883521514568)
(625.8260979426251,495.86197878556527)
(627.4722772713718,493.9371788928438)
(629.1065920046083,492.029364233728)
(630.791757790572,490.0658662357992)
(632.7775921079725,487.75080753385976)
(634.4699022800366,485.7949577614075)
(636.0554036131873,483.98121113726546)
(637.6475766488315,482.17975261978495)
(639.4131240871544,480.2056071155983)
(641.1536737339604,478.29246025131937)
(642.7938922307037,476.5288620175478)
(644.3987662387249,474.8467524998426)
(645.9825888158827,473.23482977708755)
(647.5732418282079,471.66993678520515)
(649.199625809927,470.1310685613976)
(650.933487610812,468.56171636562266)
(652.5827779973238,467.13944144985123)
(654.2562633188385,465.7666836241505)
(655.9506993787726,464.4474043304971)
(657.6438049335233,463.20123298095365)
(659.3074594874026,462.0475768775646)
(660.9352920625691,460.98087371709516)
(662.5313819891495,459.9772960091098)
(663.9990716227736,459.07337907545906)
(665.4009918630057,458.2079192544021)
(666.7369210359848,457.3690457390148)
(668.010439589129,456.5492771534716)
(669.3450739678985,455.6592317312355)
(670.6499156100424,454.7715998080537)
(671.9034696960829,453.9176446666627)
(673.1079323372726,453.1085166141128)
(674.236643963765,452.37291489528445)
(675.2206402031122,451.764751752681)
(675.9925138494251,451.32881659696375)
(676.6400686125982,451.0289626558417)
(677.1721652191605,450.85713386289876)
(677.7809176012079,450.72632546683155)
(678.5012626327306,450.62861686873885)
(679.2944537932495,450.567392427881)
(680.3440123236104,450.4997749686065)
(681.5718813108466,450.37492814616536)
(682.4752008793752,450.2914698091194)
(683.2935604817449,450.26717382454063)
(684.0126048957244,450.3759728611671)
(684.621214416356,450.65836839376203)
(685.1289669375566,451.15470719570794)
(685.5795638455623,451.8659856400065)
(686.0579415668249,452.72489533916075)
(686.6263325644571,453.4445091299018)
(687.250621025411,453.9100671074849)
(687.8709947499185,454.1317134585061)
(688.4602792426391,454.1424062601137)
(688.9740060437971,454.0356715193935)
(689.4170995618956,453.8649321040504)
(689.7619873761176,453.6858114743085)
(690.0006262112602,453.5424626867179)
(690.1384367175106,453.4598240772567)
(690.1749044703106,453.4426702416205)
(690.129616862967,453.4444314925085)
(690.0449664763696,453.37449462293836)
(689.9540856343054,453.1986864731989)
(689.8800793842165,452.93089438511623)
(689.8375373792826,452.6441077760255)
(689.8244533589119,452.42666732001396)
(689.8376139284441,452.33142395408515)
(689.8768934499973,452.3408774022616)
(689.9436617914416,452.3745348712999)
(690.0449002847377,452.3561531422047)
(690.2026680898045,452.19236457699685)
(690.3897364260501,451.89542211090316)
(690.775746479643,451.1019870777663)
(691.1518909876638,450.40106482500283)
(691.4644049559032,449.89890497852474)
(691.7796931996085,449.4610055250234)
(692.0951757612457,449.0703362952264)
(692.415341318209,448.70091906236416)
(692.7399394928823,448.34043040841453)
(693.1141486127922,447.9464960804204)
(693.4319195308336,447.68232410040093)
(693.7398813604151,447.5225035981558)
(694.0603089145822,447.481671363339)
(694.2837875897186,447.5404966336578)
(694.412788956771,447.662535432846)
(694.4344678219435,447.8055364738078)
(694.362027303803,447.92734446491824)
(694.228719239051,447.97559316109556)
(694.0735390299708,447.9086322628582)
(693.9419134662828,447.69523276063785)
(693.8659250676793,447.3370935964)
(693.849415455038,446.8306134308232)
(693.880268516069,446.19015738459683)
(693.934970237873,445.4384928793853)
(693.9888294876619,444.6051338521271)
(694.0234273191464,443.7403118968649)
(694.0324357353077,442.88509056653993)
(694.0206129391684,442.0734281301314)
(694.0022467854645,441.3126345020912)
(693.9970509336227,440.58683389215537)
(694.0248781575787,439.90586683785216)
(694.1000464543068,439.2662301205796)
(694.2274194348395,438.67326793619696)
(694.4966239957163,437.8100891047428)
(694.6135048892129,437.42709511113844)
(694.6793835371211,437.103624773061)
(694.6842709865001,436.8047711144159)
(694.6305198392449,436.47871163913095)
(694.5305798998572,436.14042685585895)
(694.4032364335602,435.79551191479555)
(694.2695150759719,435.4577043398544)
(694.1600608351412,435.17951073834024)
(694.0894533152673,435.0106748424149)
(694.0634316896862,434.9787019901032)
(694.081909890936,435.0265063147237)
(694.1524637149205,435.0850345234161)
(694.2842499736698,435.0955032897885)
(694.4685551746667,435.03212112620395)
(694.6797139668679,434.9043593027801)
(694.9006360688155,434.7285650613394)
(695.1000545909361,434.53733537694205)
(695.2749101581633,434.3278102717759)
(695.4174480133084,434.07586304943663)
(695.5306096127325,433.75128086779415)
(695.6457989541077,433.1512744650791)
(695.775147261658,432.33156642500035)
(695.9273604120991,431.489158905919)
(696.1229930865079,430.59949400951837)
(696.3276607963293,429.82773098512797)
(696.5634952301314,429.1116808021426)
(696.8007536310455,428.53728544346814)
(697.0187188413283,428.1115205480179)
(697.1905077309455,427.82484493058274)
(697.2959723072098,427.60756769540916)
(697.32265219661,427.43164001860526)
(697.2606949545448,427.2658202399426)
(697.1807941831771,427.13478393951135)
(697.1159038044689,427.0096013988289)
(697.0960510944816,426.90537230549626)
(697.1034436760899,426.80615208487353)
(697.1128826236811,426.70279050786223)
(697.1007457420232,426.583392351223)
(697.0475419529305,426.4333786573441)
(696.9484198302132,426.2548977375809)
(696.8060496895541,426.04702449536586)
(696.6328622594566,425.8174605768541)
(696.4410521856648,425.57001868384725)
(696.2255388769007,425.2497769832474)
(696.0445368964263,424.93740002846477)
(695.8615486802784,424.5657240995781)
(695.6764360889346,424.1143854970292)
(695.5041931002008,423.59081278748863)
(695.3636107408007,423.01691329131125)
(695.2685868234278,422.38174651186944)
(695.2358254681473,421.7279890995568)
(695.3101080125969,420.9188851831843)
(695.4766280003265,420.0068413459564)
(695.6980797997536,419.05908969759645)
(695.9582418216835,418.0420840839046)
