Person 30
Starting Position = (474.95834581221806,504.80432754981143)
(478.9608298063937,502.5615312945731)
(482.21766400021,500.75079373049675)
(485.3143838740085,499.04206688725344)
(488.47899997287385,497.30886723818503)
(491.61379881129045,495.6036759311977)
(494.7164119633743,493.92636605824845)
(497.78601908419677,492.2761284779934)
(500.8768712619516,490.6230301214658)
(503.9524960983227,488.98584096519704)
(507.10398104980317,487.31580152935345)
(510.1307618816819,485.7182463035196)
(513.1969045088897,484.1061327020259)
(516.2293919822789,482.5174702938435)
(519.2830608231407,480.923288140967)
(522.4679420085673,479.2664100716983)
(525.5276994312875,477.67970407204064)
(528.8292192520171,475.97339091489573)
(532.8883820818761,473.883724211245)
(536.0141832043612,472.27859888316345)
(539.0881581079706,470.7044622194895)
(542.5530665585904,468.93612437923)
(545.5974792228222,467.3870728065557)
(548.5892004877104,465.87016279988035)
(551.5469998167827,464.37560774304933)
(554.489478634062,462.8940170728879)
(557.8435734758916,461.21202855112534)
(561.1092799917827,459.5810706168882)
(564.1188230673912,458.0842121388167)
(567.0762360123919,456.6198051300802)
(570.000067983534,455.1790848996929)
(572.9276471671573,453.7443709454977)
(575.8591051194646,452.3165564168379)
(578.794587938133,450.89672510222647)
(581.7342607803504,449.48619948832794)
(584.6783108853741,448.0865853794382)
(587.5893169179058,446.7173883352801)
(590.5050185562,445.3629297256142)
(593.4067990347817,444.03424871266014)
(596.7106943243838,442.5479099837024)
(599.7753750794615,441.19729788183383)
(602.6947749934211,439.9395277574425)
(605.5634080688156,438.733534813122)
(608.7425485812892,437.43135089218634)
(611.6050813224482,436.29158000864953)
(614.4169591552107,435.201988044851)
(617.2158045168142,434.14422794984335)
(620.0007743981563,433.11435798686114)
(622.770344713807,432.10779045616863)
(625.560098392606,431.10530629354776)
(628.3459886116282,430.10914524465)
(631.1381368493718,429.10777806428206)
(633.7893966252543,428.1459927156789)
(636.3931274161008,427.1769407677799)
(638.9256158376729,426.196849039742)
(641.3982214736255,425.19039179530597)
(643.6566588107468,424.2295128844201)
(645.7966832351315,423.2840456237808)
(647.7405167925886,422.4001884027093)
(649.5430450388927,421.53949957548)
(651.2709079361568,420.6399995232906)
(652.9928328160148,419.6535272995601)
(654.6814838312482,418.6139691183988)
(656.3314151726181,417.555843662026)
(658.0146055565264,416.42331258617156)
(659.2990834902068,415.54369136436014)
(660.603563845274,414.69301006609203)
(662.1149789521542,413.74149181768206)
(663.943885796372,412.4928828755172)
(665.5063128275953,411.090016070054)
(666.480813096173,409.7200922772069)
(667.7740126877026,407.96193721970303)
(669.4268840149356,406.5477237126087)
(671.2513535321453,405.62061371849)
(672.8227874388709,405.061152505098)
(673.5044354911685,404.9955370470586)
(674.3445512299955,405.1986420822259)
(676.1970933171699,405.6119009987337)
(678.8810321701799,406.0346965701013)
(681.4284501395409,406.44134948917207)
(683.637362761753,406.94643793338673)
(687.1631580944196,408.0636966854075)
(691.1678240604389,408.8209800011474)
(694.9606615638936,409.14675629062424)
(698.288432664828,409.1438326238665)
(701.1988303343214,409.45937559793623)
