Person 72
Starting Position = (380.8101446927558,584.7553506341652)
(385.1252125250114,582.842071998478)
(388.5964298885152,581.2639176903614)
(391.86367417912993,579.7444261900525)
(395.1719967254273,578.1736073646085)
(398.42428542293203,576.6034454400753)
(401.62296766428796,575.0383766030885)
(404.77097644400806,573.4812997736582)
(407.9262463177236,571.906090321915)
(411.0535475722792,570.3327726008496)
(414.24636729132635,568.7151914871309)
(417.3035848039895,567.1582046950325)
(420.39171829631096,565.5776212806362)
(423.43803405290953,564.0118298932841)
(426.49805100734625,562.4327793908145)
(429.6815739675804,560.7831694086527)
(432.73337428322753,559.1973429007513)
(436.018298367109,557.4836608718708)
(440.05799740961464,555.4055257884677)
(443.16475565680497,553.8119669610343)
(446.2132521996263,552.2467429784738)
(449.6378319051415,550.4799798351881)
(452.64001984834454,548.9297048971791)
(455.58384554150246,547.4069700227908)
(458.48750040847085,545.9020782107549)
(461.3691985794061,544.4055350765516)
(464.64310401436205,542.6968911158589)
(467.82208761265207,541.0342659248538)
(470.7453998282523,539.5052152280192)
(473.61156743612713,538.0050298245308)
(476.43858561040025,536.5239341223287)
(479.26233733970116,535.0427112647416)
(482.0827704308487,533.5613078706067)
(484.89987511375,532.0797831757393)
(487.7136528757136,530.5982361887839)
(490.5241039828642,529.1167760447082)
(493.29562119842376,527.6547556369527)
(496.0639160520991,526.1931616311497)
(498.8111768830172,524.7416145016268)
(501.9274021425693,523.0871124565117)
(504.80894553113006,521.5578185653793)
(507.5454778519005,520.1070421961515)
(510.19202450505514,518.682431811565)
(513.0984413576297,517.1023605957834)
(515.702850465191,515.6873066028659)
(518.2516927138392,514.303877535096)
(520.7805839660437,512.9322707288129)
(523.2898807999883,511.571972014892)
(525.7797301048042,510.222648663558)
(528.284655193737,508.8647687430921)
(530.7873850270415,507.5075358071689)
(533.3051451061392,506.1411085026525)
(535.7175523048115,504.8327716130705)
(538.1280332618524,503.5252832115571)
(540.5366119196631,502.2180550006479)
(542.9777077706536,500.8913910610115)
(545.3140408005745,499.62208410024)
(547.6831917790696,498.33370262433914)
(550.0166490005962,497.0640324534741)
(552.3317912477502,495.8035467194177)
(554.611695667844,494.56177071482125)
(556.8909460563436,493.31940142053463)
(559.1526953342367,492.0857774461222)
(561.4832141898867,490.8123182383169)
(564.2280933145823,489.3001322799738)
(566.5616913699173,488.0187865706984)
(568.7415919422209,486.826151555199)
(570.9231888383256,485.63484944122536)
(573.3325969373876,484.3167650797915)
(575.6947517829642,483.02550484106007)
(577.9052974297775,481.8211248097663)
(580.0507388705978,480.6564565349536)
(582.1486962236465,479.5219142802944)
(584.234467674604,478.3983243997999)
(586.3438429750681,477.26653546112755)
(588.5664290904622,476.07869524373666)
(590.655706285084,474.9689595831286)
(592.752575427028,473.86257599431616)
(594.8576758384776,472.7599582169848)
(596.953453710063,471.671096249755)
(599.0217767690601,470.60594081771995)
(601.0802585518661,469.55572036071965)
(603.1649801007264,468.5025047078459)
(605.1663322662988,467.5015591065442)
(607.174015095908,466.5076681542329)
(609.1875255129384,465.5211209261322)
(611.1877085589759,464.55109274998136)
(613.321072225844,463.5271976608739)
(615.403089585986,462.53782390882697)
(617.3946887850394,461.60005406081063)
(619.3306846549038,460.6961000200835)
(621.2461207944663,459.80865174164296)
(623.1757748683938,458.92111408294977)
