Person 56
Starting Position = (156.0135884866411,278.12039990852327)
(160.34066002918885,279.0898347779431)
(163.85766882846104,279.8777852484847)
(167.19816990569083,280.6261917199082)
(170.60820428610495,281.39017690970354)
(173.98256886387642,282.1461707600372)
(177.31891558416874,282.893647038413)
(180.6165455456669,283.6324490696811)
(183.93378670792453,284.3756446543411)
(187.23154451294602,285.1144749784551)
(190.60736451496822,285.8707942085705)
(193.8465917085854,286.5965108079439)
(197.12484476982,287.3309704744007)
(200.3640693096919,288.0566858288747)
(203.62280529362673,288.78677216599954)
(207.0181328715456,289.5474601918837)
(210.27686461861543,290.27754476103865)
(213.78926781800413,291.0644615315843)
(218.10171605015938,292.03062106854895)
(221.41898099320025,292.773818096557)
(224.67770347424155,293.5038981178178)
(228.3462030148358,294.32578380925963)
(231.5658940211878,295.04711752277944)
(234.72704264749274,295.7553342611469)
(237.8491622478187,296.45480584185896)
(240.95176609384183,297.1499039781698)
(244.48365863850267,297.9411783650353)
(247.9179820898909,298.71059217532724)
(251.07911759297534,299.4187997486872)
(254.18171060535437,300.11388973349875)
(257.24527439486064,300.8002338453385)
(260.3088352902362,301.4865753417351)
(263.3723932325801,302.1729140843591)
(266.43594814026824,302.8592498753492)
(269.499499920583,303.54558247990684)
(272.56304847288453,304.2319116327945)
(275.58756756551685,304.9094939034131)
(278.61208324086317,305.58707212643463)
(281.6170823774775,306.26027447328147)
(285.0318511477665,307.0252739027478)
(288.19294686108776,307.73343838946283)
(291.1979345492413,308.4066250058802)
(294.14437916030965,309.0666908703712)
(297.40302607035255,309.79669170071685)
(300.3299492804623,310.4523723472551)
(303.1983291644025,311.0949308606211)
(306.0471914974182,311.7331095685959)
(308.8765362423369,312.36690805779875)
(311.68636328993733,312.99632575089913)
(314.5156979152097,313.6301039414653)
(317.3450271402217,314.2638706490104)
(320.1938632938643,314.90199558529736)
(322.9256177955934,315.5138822016025)
(325.65736605484784,316.12575415008445)
(328.3891078248272,316.7376103257091)
(331.15986766377415,317.3581901428441)
(333.81354572139,317.9525293308249)
(336.50624087945545,318.55558875820446)
(339.15990338281483,319.14988635469285)
(341.79404514744186,319.7397905974011)
(344.389153612191,320.3209302414194)
(346.9842526273277,320.90204272498073)
(349.55982956587695,321.4787565633203)
(352.21344343845567,322.07291431220557)
(355.3353298063978,322.7718868542737)
(357.988917847399,323.3659664474839)
(360.46688617439344,323.9206866268753)
(362.9448397667546,324.47536089472953)
(365.6764254106774,325.08676167847864)
(368.34945813602195,325.6850020617949)
(370.8468707455594,326.2438800252136)
(373.2662194512861,326.78522977404396)
(375.6270152357891,327.3134172733184)
(377.9682789666385,327.83717143393494)
(380.3290300702387,328.3652170442686)
(382.8068163622784,328.91936445976864)
(385.1284943629786,329.4385178967571)
(387.4501430318469,329.957579031482)
(389.7717598940474,330.4765411770441)
(392.0738331876436,330.9910363736365)
(394.3368520847355,331.49669916125333)
(396.5803234481336,331.99788380637426)
(398.8432605442457,332.5032980947712)
(401.0086139591741,332.9867944562045)
(403.1739205763179,333.470150344204)
(405.3391763942395,333.95335636233085)
(407.4848710106788,334.43205003390887)
(409.76704384699843,334.9410254363227)
(411.9906299216218,335.4367547395186)
(414.1166201893584,335.9105401005665)
(416.1840247008938,336.3710791497461)
(418.2318485398294,336.82705876344926)
(420.29909072992507,337.28715193324115)
(422.5222458845067,337.7817068119547)
(425.03777615425724,338.3410159278892)
(427.1046869251056,338.80028423433066)
(429.13248076273584,339.25056915771023)
(431.17964225815376,339.70485214619606)
(433.1876737895884,340.150140435654)
(435.52693229772547,340.66851342309764)
(438.0608774500103,341.22958812564434)
(439.9904020312959,341.6564101059446)
(441.9002564817816,342.078474410102)
(443.80991805300863,342.50008727462074)
(445.6998896250164,342.91693801472513)
(447.5506816270193,343.3247272354587)
(449.36229126553894,343.72345835985993)
(451.1931415401883,344.12598086160756)
(453.00426226150836,344.52370769982133)
(454.79564234091674,344.916627433678)
(456.5672704437522,345.30472935198463)
(458.3580600649668,345.69652017813956)
(460.1096019937193,346.07920373348384)
(461.8024386776748,346.4485396951438)
(463.51438416818905,346.82150486109674)
(465.20650940451134,347.1895999818599)
(466.85935908816987,347.5485949389386)
(468.55068200844266,347.9153651149532)
(470.28042145729074,348.28985361702263)
(471.9902360210095,348.6593948343506)
(473.6412609806579,349.01545990492343)
(475.2723411155028,349.3664879828149)
(476.9416814335977,349.72501209798287)
(478.62980699820764,350.0868244288553)
(480.3172630333966,350.44773782095615)
(482.0233863242712,350.8118716972818)
(483.67060682302593,351.1626650810664)
(485.23958239436143,351.4960515532413)
(486.80778998234393,351.82854028794543)
(488.3949812808376,352.1655085583599)
(490.89121675141104,352.6975822329723)
(492.9411916026043,353.1341141395654)
(494.48738990816605,353.46255201145686)
(495.9553737037804,353.77363312439593)
(497.3838353696299,354.0756573797439)
(498.8306684269305,354.3809311138363)
(500.31508319131126,354.6935383434253)
(502.02959025071493,355.0541474992036)
(503.4540484284329,355.35310734307393)
(504.81970261307987,355.6391292157129)
(506.33799927328147,355.95663434730545)
(507.68220320670434,356.2371887581338)
(509.02525915176955,356.5170130804442)
(510.34796956364903,356.7921474365297)
(511.68863726431164,357.07062040089255)
(512.989789115092,357.3405052534896)
(514.2896958198052,357.6097951033055)
(515.5883200065589,357.87852339338343)
(516.84747108912,358.13879845002407)
(518.1053124593162,358.39856348270143)
(519.3618097381953,358.6578550224003)
(520.6169264332332,358.9167078957223)
(521.870624579943,359.1751561205862)
(523.1038918929796,359.4292993954483)
(524.3167395108793,359.67916381341365)
(525.5091839343298,359.9247782305426)
(526.681246225755,360.16617312809205)
(527.8518326769274,360.4072942497394)
(529.0020610732566,360.64427320412364)
(530.150791888585,360.88104580235574)
(531.3168134168383,361.1215666397041)
(533.4417639914111,361.5658685676336)
(534.5865758412629,361.8047940014944)
(535.7105076061382,362.0391049595115)
(536.8324258236931,362.2729089165761)
