Person 45
Starting Position = (607.9203132401585,431.9493868535433)
(612.0694250529742,430.5979062318371)
(615.4327936770417,429.51203180361057)
(618.6218138223225,428.48769583835525)
(621.8745376117774,427.4447376414182)
(625.0909497482545,426.4149800235176)
(628.2694075150611,425.39867643212926)
(631.4099439792204,424.3956228944955)
(634.5696437802246,423.3869206538133)
(637.7117869889814,422.3847376486549)
(640.9316251944294,421.35818830184013)
(644.0221359094944,420.37622854760406)
(647.1528057014494,419.385029211541)
(650.2475908458922,418.4108883749076)
(653.3609886740448,417.43860036306586)
(656.6029984285176,416.43670647919004)
(659.701409630322,415.4977913590837)
(663.023061370822,414.5169213284956)
(667.0733984011274,413.3642906072663)
(670.1566518136984,412.54968859826414)
(673.1201158116346,411.7989425008038)
(676.3828394277222,410.9558802504645)
(679.1643876573079,410.24425765177347)
(682.3468444598572,409.3506257451602)
(685.6386072149028,408.4856181080748)
(688.9240144753147,407.7419742974872)
(692.5368354251881,407.03872872795677)
(695.7223750636404,406.29677222601407)
(698.277546388621,405.3789374226562)
(700.3999538521268,404.16635952353687)
