Person 53
Starting Position = (538.6550160016515,196.65551166433778)
(541.4133900783975,200.13083022554295)
(543.655655931108,202.95580617490438)
(545.7856235784102,205.63924406252758)
(547.9601476682012,208.37878048237522)
(550.112116434894,211.0898778088714)
(552.2400094665494,213.77062982043867)
(554.3433646603964,216.42046107543024)
(556.4593805797413,219.0862412561628)
(558.5631139495501,221.7365505262535)
(560.716791656815,224.449795164069)
(562.7834412868125,227.05340944216502)
(564.8750992187619,229.6885442066283)
(566.9419570784253,232.2924505772194)
(569.0213681116193,234.91219180613317)
(571.1880562865521,237.64191858569703)
(573.2676823592303,240.26198448337374)
(575.5093273936126,243.08622109492623)
(578.2617999894344,246.55416629419724)
(580.3791930494461,249.22197952650424)
(582.4593274075237,251.84290609752105)
(584.8011784592178,254.7937191561304)
(586.8566151921635,257.3837332960345)
(588.8747567291751,259.92687781668775)
(590.8680421008328,262.43886119269774)
(592.8489069717643,264.93539958089934)
(595.1038633751554,267.77779311435665)
(597.2964854365722,270.5420817531642)
(599.3146042910485,273.0868554023194)
(601.2951854853792,275.58492812197215)
(603.2505930157713,278.0520680240928)
(605.2056064265721,280.5197978666121)
(607.1600515960143,282.9882446583569)
(609.1136997021498,285.4575734021132)
(611.0662497021212,287.9279994974246)
(613.0173063196236,290.3998038935754)
(614.9415730408889,292.8418040206626)
(616.86325155213,295.28594667961045)
(618.7691751634269,297.7170004460974)
(620.9285661971068,300.4843253744036)
(622.921080225886,303.0510089199723)
(624.8078056247431,305.4965374282838)
(626.6486440511329,307.90119760015483)
(628.6687958430074,310.57153755224516)
(630.469600703197,312.9801897709853)
(632.1992857871871,315.34924295418756)
(633.8929542660727,317.7213055230927)
(635.54897694204,320.09465782923166)
(637.1876965129991,322.5023066033166)
(638.7958782310305,324.9278703967861)
(640.3830202729397,327.3879647740518)
(641.8766486181398,329.76258390983895)
(643.3421035645115,332.15103776839265)
(644.7803943489654,334.5506392676981)
(646.2122504287254,336.99203598585916)
(647.5620276269947,339.3322378133266)
(648.9087818574737,341.70173354384195)
(650.214172341216,344.02101845393435)
(651.4866478571341,346.2915336776684)
(652.71376962138,348.4750024877804)
(653.9056199167132,350.57622795044557)
(655.0408014763253,352.54822617984604)
(656.141176776018,354.44011418010734)
(657.3193140448877,356.5085868113993)
(658.2453700580634,358.1267038930211)
(659.0441047664499,359.531531333893)
(659.8057194255598,360.84621189635897)
(660.6737636492152,362.22272864823583)
(661.6686049192723,363.55594336819513)
(662.816461125004,364.8315111040758)
(664.1387893081156,366.06910863896746)
(665.5666861512925,367.241656394116)
(667.0384958283114,368.2911466137335)
(668.5402590046742,369.0677284112564)
(670.139357949174,369.3308171521361)
(671.5660992346263,369.2928647851157)
(672.8705703269202,369.3557020176194)
(674.096219205533,369.7077186296167)
(675.2647695272508,370.3217595096003)
(676.3826004570034,371.09540814767786)
(677.3034974181598,371.9223956588758)
(677.84384742224,372.8530558445983)
(678.1210579712329,374.1699089466204)
(678.366331609366,376.0311707695646)
(678.6812086435347,378.19555130047496)
(679.2299123682914,380.2658211310203)
(679.9576374385723,381.90977913199146)
(680.7123408831685,382.97424829213344)
(681.3804486800964,383.54191130156886)
(681.948909730858,383.780717644325)
(682.3166255210934,383.7554145509098)
(682.7691418632521,383.331867236896)
(684.1932284789995,382.0476029956128)
(688.5441063550824,378.57576110809964)
(692.8754983711958,376.8514528702744)
(696.8457142192107,376.8861739843418)
(699.0071548851154,377.68200462233494)
(698.2252526778677,378.8392186007995)
(695.9611643871759,380.1579663646878)
(695.3007076556379,382.70281903428844)
(695.7375843181175,385.09041897927267)
(696.8089276290851,387.5947005392645)
(698.5693113963928,390.480227088189)
(700.7638463065458,393.3379879402209)
