Person 66
Starting Position = (449.6168552368591,588.8952701737413)
(453.122270450736,586.2064118889784)
(455.96637127879677,584.0180655755476)
(458.6629741649134,581.9371923772974)
(461.4106691970653,579.8108991179232)
(464.1241631977064,577.7046180442801)
(466.8012752861738,575.6197656108845)
(469.44121381554925,573.5567700836835)
(472.0904588801268,571.4792735199858)
(474.71742339703457,569.4117114185555)
(477.39963219063765,567.2932541584896)
(479.9658923519946,565.2580605483067)
(482.55584344897755,563.1964497612098)
(485.1075786998088,561.1574983409693)
(487.6674601042066,559.1048006160643)
(490.3279263415843,556.9656095683063)
(492.873561343803,554.910971586646)
(495.61171909892835,552.6974425373287)
(498.97689740006103,549.9894992020292)
(501.54962021242886,547.9003224612376)
(504.0674476149261,545.8462109191549)
(506.900090525989,543.5383511652972)
(509.3767542429066,541.5113966670052)
(511.80198514576256,539.5217326370921)
(514.1924938619122,537.5580710796971)
(516.5644404561413,535.6088515378639)
(519.2696512706077,533.3980807902858)
(521.8983010777212,531.2525735746271)
(524.311923510855,529.27920205578)
(526.6775063737915,527.3450603919869)
(529.0115462827654,525.4386448894152)
(531.3453612541897,523.5363775837507)
(533.6798515113601,521.6386626705715)
(536.0156472237619,519.7457518233804)
(538.3532633952256,517.8578201580452)
(540.693160174748,515.9749960318587)
(543.0050992668205,514.1209830369773)
(545.3197796612903,512.2720310328425)
(547.6223895096555,510.4400018985138)
(550.2542791273877,508.36725483815917)
(552.6919138166891,506.4533566884807)
(555.0090700773615,504.6381171965504)
(557.2826605210512,502.8625864509623)
(559.8092732038847,500.90582091917554)
(562.0784545894944,499.1523500108473)
(564.3039713536493,497.4382219046422)
(566.51768837037,495.7402504382683)
(568.7202914775332,494.0585254039665)
(570.9120673626587,492.39312142642024)
(573.1244419658352,490.7211777223511)
(575.3422510155452,489.0545114559562)
(577.581346865716,487.3822000773469)
(579.7317931727845,485.78459701032193)
(581.8868701244601,484.19372239051063)
(584.0472393801487,482.61045970750354)
(586.2450188587788,481.0134586154407)
(588.3539072663812,479.49338377937863)
(590.499763650727,477.962009132237)
(592.6199567026671,476.46521768877585)
(594.7301971578682,474.9934409837713)
(596.8145504527976,473.55905550875974)
(598.9049081047816,472.1423461713136)
(600.9854186712415,470.7559673506243)
(603.1366956411473,469.3507234817898)
(605.6877070412864,467.7311455924415)
(607.8560611362236,466.3833415422958)
(609.8795303855586,465.15226125272744)
(611.9027388200122,463.95055150679707)
(614.1370424032665,462.6627140882518)
(616.3206326060788,461.4402914173513)
(618.3510871477275,460.33368652353613)
(620.3053689555212,459.29709027287157)
(622.1966469236671,458.3214486973317)
(624.0536821928981,457.39130811918227)
(625.9048073561911,456.49362848555705)
(627.8249353699879,455.59762303087734)
(629.595492012111,454.80098459405906)
(631.3379089866937,454.0495227247941)
(633.0517507675057,453.34551963815954)
(634.7199250689416,452.6963572645651)
(636.3244758881151,452.1073946863212)
(637.8784589648172,451.57189311915)
(639.4157164902751,451.0752537384672)
(640.8658585194643,450.6274758841315)
(642.3146713875254,450.1883696955707)
(643.7753486088974,449.74079559530037)
(645.2352383936804,449.2801937491501)
(646.8058618021004,448.77201532726633)
(648.3300120217701,448.26748798762725)
(649.7613461088555,447.78682667121575)
(651.1160737281378,447.3327501082421)
(652.4112604845193,446.9074146990516)
(653.6572477147203,446.511443432111)
(654.9037688764062,446.12846504419366)
(656.1684794911773,445.75011688527053)
(657.0795489278202,445.46085012666407)
(657.877834967954,445.19886239916747)
(658.6355257552963,444.9523931659838)
(659.3803037453335,444.71368920608575)
(660.3380889397656,444.42151492399216)
(661.5214284616554,444.1154626826806)
(662.459764643468,443.89379829627075)
(663.4090765291288,443.6993282947333)
(664.3546348792147,443.5424385260268)
(665.2826292632566,443.3874764025598)
(666.182857108858,443.1837469183317)
(667.0618474494894,442.8983288239471)
(667.9629251308328,442.51885034841587)
(668.897190387304,442.06481075831)
(669.8860972139368,441.5499784214157)
(670.9292416593572,440.9854562303924)
(672.0430827679761,440.3530404901487)
(673.1361428113853,439.6645714480843)
(674.1746827820748,438.96751653574546)
(675.1751343597481,438.2534996088953)
(676.0739282722848,437.5452612426887)
(676.8118819761245,436.86213287776)
(677.3596358902656,436.1913756686112)
(677.6723456566457,435.5691101065591)
(677.807662638589,435.06242273215184)
(677.9690200958021,434.6944599544448)
(678.2457845429644,434.4544773406855)
(678.6366375353517,434.2882507042512)
(679.0503097973408,434.13757509378325)
(679.3703810759808,433.96856200613587)
(679.5229164670438,433.66083349974036)
(679.3917979023792,433.26460198962803)
(678.9999639197736,432.88233540285887)
(678.4770727883465,432.5249313676702)
(678.0816833125358,432.07730240703336)
(678.0746397684504,431.6235040162243)
(679.3227422401833,431.06836806305023)
(680.44393431197,430.81388471628543)
(681.1299350417491,430.65773388563093)
(681.6156886728174,430.53974926518435)
(681.9595217421411,430.50460844479824)
(682.2493463801565,430.6225780434553)
(682.5944470286066,430.9333160956785)
(683.2830582253271,431.41301097952004)
(683.9986367877915,431.7079141465806)
(684.7776943284877,431.7829277111357)
(685.7452724993166,431.56675983879643)
(686.6588136581966,431.1838003396504)
(687.645734626251,430.6682139591498)
(688.6886507851659,430.07562085188107)
(689.9428656617017,429.1921677428983)
(691.2553321190111,428.1659760424856)
(692.561613144577,427.06845737859106)
(693.7650959308089,425.936948090035)
(694.7405992123598,424.8676425252477)
(695.4634065045789,423.87130715987075)
(695.9259362892672,422.9882373527632)
(696.1792091126143,422.269154310312)
(696.3029142450317,421.7679801337271)
(696.3602876534005,421.4753647062403)
(696.404327521666,421.19054340033836)
(696.562608737934,420.3627620712009)
(696.7389164854187,419.14145460636735)
(696.835956797952,417.6439628209305)
(696.8143150330219,416.0493307899854)
(696.7995661491374,414.50830113827766)
(696.9434896134891,413.2021391799319)
(698.0819836952555,412.0323535632491)
(698.8671206319856,411.14405633796264)
(699.8229742406938,410.13182369275404)
(700.9868809012139,409.0726710092855)
