Person 91
Starting Actual Velocity = [ 1.2230783  -0.29393947]
[19.23062804 -4.62271356]
[19.57657805 -4.82597915]
[19.53203499 -4.87751566]
[19.46523095 -4.89398957]
[19.42264239 -4.89888077]
[19.40005937 -4.9003251 ]
[19.38884701 -4.90070968]
[19.38329291 -4.9007586 ]
[19.38060293 -4.90069274]
[19.37920828 -4.90058625]
[19.37849314 -4.90046916]
[19.37803394 -4.90034529]
[19.3777034  -4.90021918]
[19.37742532 -4.90009006]
[19.37716158 -4.89995506]
[19.3769216  -4.89982132]
[19.3766666  -4.89967922]
[19.37636198 -4.89952196]
[19.37614747 -4.89937551]
[19.3759244  -4.89923034]
[19.3756628  -4.89907224]
[19.37543132 -4.89891034]
[19.37519698 -4.89874655]
[19.37495867 -4.89857717]
[19.37471612 -4.89840086]
[19.37443694 -4.89821128]
[19.37416718 -4.89800404]
[19.37391564 -4.89778981]
[19.37366204 -4.8975714 ]
[19.3734044  -4.89734433]
[19.37314015 -4.89710618]
[19.37286985 -4.89685467]
[19.37259379 -4.89658837]
[19.37231196 -4.89630594]
[19.37202409 -4.89600598]
[19.37173309 -4.89568694]
[19.37143506 -4.89534952]
[19.37113114 -4.89499058]
[19.3707841  -4.89462209]
[19.37045148 -4.89417745]
[19.37012429 -4.89371214]
[19.36979185 -4.89323206]
[19.36941889 -4.8927465 ]
[19.36906313 -4.89217125]
[19.36870225 -4.89158494]
[19.36833009 -4.89097592]
[19.36794564 -4.89033366]
[19.36754845 -4.88965272]
[19.36713365 -4.88893189]
[19.36670208 -4.8881598 ]
[19.36625058 -4.88733519]
[19.36579426 -4.88643727]
[19.36532024 -4.88550232]
[19.36482587 -4.88451413]
[19.36430417 -4.8834687 ]
[19.36377432 -4.88232556]
[19.36321669 -4.88114316]
[19.36263844 -4.87987627]
[19.36203663 -4.87853628]
[19.36141309 -4.87711446]
[19.36076057 -4.87562238]
[19.36007978 -4.87403986]
[19.35935101 -4.87239428]
[19.35850014 -4.87087196]
[19.35765854 -4.86861484]
[19.35682818 -4.86634703]
[19.35596804 -4.86411911]
[19.3550085  -4.86198487]
[19.35399368 -4.85951913]
[19.35296643 -4.85677956]
[19.35191674 -4.85397232]
[19.35083833 -4.85109969]
[19.34971714 -4.84816676]
[19.34854396 -4.84519404]
[19.34726458 -4.84217481]
[19.34596026 -4.83872606]
[19.34459489 -4.83521098]
[19.34316067 -4.83157722]
[19.3416604  -4.82777358]
[19.34010163 -4.82378309]
[19.3384762  -4.81965384]
[19.33676082 -4.81542549]
[19.33500986 -4.81088449]
[19.33318164 -4.80629167]
[19.33126734 -4.80158634]
[19.32927272 -4.7967013 ]
[19.32709594 -4.79195776]
[19.32482585 -4.78665215]
[19.32251135 -4.78093118]
[19.320145   -4.77507201]
[19.31769947 -4.76918452]
[19.31513572 -4.76331018]
[19.31232758 -4.75778363]
[19.30925662 -4.75317775]
[19.30622485 -4.74527945]
[19.30313274 -4.73774915]
