Person 91
Starting Actual Velocity = [ 1.17335058 -0.50500373]
[18.36199078 -8.14161122]
[18.96840089 -8.62379403]
[18.99560634 -8.83425291]
[18.90470026 -8.97610757]
[18.79935663 -9.07608049]
[18.7057441  -9.15244934]
[18.62727089 -9.21347236]
[18.56041102 -9.26593795]
[18.50474115 -9.30957231]
[18.45560531 -9.35017985]
[18.41697297 -9.37943851]
[18.38174698 -9.40823461]
[18.35129974 -9.43247824]
[18.32345482 -9.45539223]
[18.29610897 -9.48051714]
[18.27425339 -9.49596711]
[18.24957824 -9.52045572]
[18.27918119 -9.40332617]
[18.27504851 -9.37387546]
[18.25447032 -9.3725987 ]
[18.2158495  -9.39767629]
[18.19507844 -9.39560568]
[18.17176354 -9.39959799]
[18.14784292 -9.40557383]
[18.12388787 -9.41222097]
[18.08787533 -9.44002188]
[18.06240681 -9.44673404]
[18.04513713 -9.43858455]
[18.02621137 -9.43512832]
[18.00648519 -9.43373059]
[17.9856798  -9.43454049]
[17.96454198 -9.43569041]
[17.94334193 -9.43646302]
[17.92215135 -9.43660501]
[17.90096247 -9.43605187]
[17.88075623 -9.43238973]
[17.8599668  -9.42963875]
[17.83935604 -9.42563071]
[17.80700148 -9.4542974 ]
[17.78730487 -9.44008575]
[17.76969039 -9.42062577]
[17.52679903 -9.43450586]
[17.40369373 -9.46150429]
[17.36272738 -9.43369329]
[17.33906292 -9.41108209]
[17.32117296 -9.39456717]
[17.30549541 -9.38137044]
[17.29062017 -9.37030105]
[17.27534544 -9.36468911]
[17.26020575 -9.36022714]
[17.24493205 -9.35909113]
[17.23147999 -9.3452635 ]
[17.21772112 -9.33920287]
[17.20413327 -9.33734436]
[17.19081585 -9.3427038 ]
[17.17891934 -9.33313942]
[17.16776071 -9.33609765]
[17.15777369 -9.33581008]
[17.14920183 -9.33693136]
[17.1421385  -9.33666169]
[17.13722097 -9.34112251]
[17.13446423 -9.34563617]
[17.13616806 -9.36367065]
[17.15549453 -9.45116224]
[17.15880923 -9.42165963]
[17.16457144 -9.39082689]
[17.17792832 -9.38033161]
[17.21005785 -9.4148883 ]
[17.24200617 -9.42525722]
[17.26988787 -9.40921899]
[17.3019471  -9.39248609]
[17.33849052 -9.37638227]
[17.38142876 -9.363249  ]
[17.43285372 -9.35362759]
[17.50067807 -9.35307258]
[17.55695122 -9.32550975]
[17.62074909 -9.29734108]
[17.68991942 -9.26569561]
[17.76082942 -9.22764379]
[17.8303712  -9.18237441]
[17.89984159 -9.1323518 ]
[17.97173749 -9.07944528]
[18.03019969 -9.01752794]
[18.0872327  -8.95397254]
[18.13973349 -8.88781287]
[18.18348224 -8.81843797]
[18.23387749 -8.75124008]
[18.26331018 -8.67871712]
[18.27155228 -8.6033931 ]
[18.26411198 -8.52786831]
[18.24224895 -8.45188837]
[18.20428372 -8.37299678]
[18.15158841 -8.28871974]
[18.07396617 -8.19014422]
[17.89412696 -8.03585984]
[17.65587541 -7.84384105]
[17.33999353 -7.60394095]
[16.93333286 -7.31574174]
[16.44621725 -6.99197403]
[15.89063162 -6.66606947]
[15.21598307 -6.31842946]
[14.5513812  -5.98706876]
[13.88773017 -5.66236726]
[13.23655492 -5.34449846]
[12.62960066 -5.03742272]
[12.11093706 -4.7428175 ]
[11.74219076 -4.45986966]
[11.55458507 -4.19693905]
[11.57691799 -3.96472637]
[11.79411254 -3.76787565]
[12.19856667 -3.61297939]
[12.62010692 -3.48310108]
[12.97649783 -3.36567008]
[13.27570227 -3.25939219]
[13.40919219 -3.14032219]
[13.30813328 -2.96624752]
[12.93556407 -2.66277972]
[12.15844038 -2.08781494]
[10.94823315 -1.13411372]
[9.60834057 0.03510576]
[8.44567959 1.17671629]
[7.65926541 2.11594432]
[7.2883968  2.81627226]
[7.15936658 3.42246994]
[7.16150872 4.06271924]
[7.03892959 4.86997078]
[6.70660749 5.87573191]
[6.2965203  6.96658665]
[6.14248753 7.62172944]
[6.26053112 7.24106108]
[6.97466352 4.38347413]
[6.95599279 2.51864012]
[6.6614499  1.66040331]
[6.34253869 1.15781574]
[6.02111167 0.95799077]
[5.6906799 1.0330443]
[5.33669864 1.36490828]
[5.01532491 1.84143507]
[4.8058034  2.14195826]
[4.7980562  2.18649274]
[5.10070919 1.83322244]
[5.39078574 1.34687549]
[5.62363749 0.75408973]
[5.64211871 0.1878803 ]
[ 5.3976991  -0.33295034]
[ 4.83943882 -0.67927037]
[ 4.01627429 -0.82038386]
[ 2.90898845 -0.68758208]
[ 2.03135629 -0.36557579]
[1.56428592 0.11417608]
[1.61269132 0.71383117]
[2.14142871 1.39284759]
[3.01240905 2.1096083 ]
[4.02673919 2.8116677 ]
[5.04527817 3.45928013]
[5.99513606 4.01625398]
[6.85902845 4.45983221]
[7.67999882 4.77206525]
[8.45282552 4.92267102]
[9.20384827 4.88884573]
[9.92395189 4.65830989]
[11.70778996  4.54256594]
[12.78552232  4.36165788]
[13.27766579  4.13532984]
[13.31008486  3.87360581]
[13.01664101  3.59729077]
[12.53242949  3.29781863]
[11.92746979  2.95965365]
[11.2444733   2.60784492]
[10.48021042  2.27142794]
[9.64547316 2.01160083]
[8.8180236  1.84873542]
[7.96902375 1.71880761]
[7.12551357 1.55019257]
[6.32266746 1.28129474]
[5.58565036 0.89937682]
[4.90506312 0.40865457]
[ 4.31374497 -0.11252259]
[ 3.80333293 -0.64380764]
[ 3.39258278 -1.15569411]
[ 3.09205014 -1.64813684]
[ 2.94068716 -2.36844011]
[ 3.00393579 -3.10398159]
[ 3.20230028 -3.612088  ]
[ 3.49993491 -3.95018341]
[ 3.79184129 -4.08985491]
[ 4.10145322 -4.12378613]
[ 4.34244532 -4.04070824]
[ 4.47888703 -3.86338299]
[ 4.48448694 -3.60780446]
[ 4.34428648 -3.29974047]
[ 4.05777645 -2.95164598]
[ 3.61131195 -2.54420939]
[ 3.09432781 -2.18251082]
[ 2.55364577 -1.81780762]
[ 2.12140668 -1.50356233]
[ 1.80977875 -1.21073765]
[ 1.63189568 -0.93637064]
[ 1.58029691 -0.67580057]
[ 1.64462431 -0.42349598]
[ 1.7888558  -0.19043574]
[1.97848718 0.02322364]
[2.17091249 0.21465414]
[2.32974253 0.38410738]
[2.43495927 0.53345108]
[2.38556648 0.6450122 ]
[2.2251802  0.72552548]
[1.95136992 0.77709073]
[1.58321978 0.81165379]
[1.16038836 0.84945989]
[0.69864237 0.91089594]
[0.25027509 1.01870037]
[-0.16293342  1.17664031]
[-0.53423496  1.38865701]
[-0.8609261   1.64383859]
[-1.18054823  1.9447319 ]
[-1.50567308  2.2771666 ]
[-1.86596618  2.63039844]
[-2.21620734  2.91422648]
[-2.59754833  3.11995113]
[-3.05604791  3.20037628]
[-3.46108708  3.02950097]
[-3.77598352  2.61989284]
[-3.98897792  1.99798082]
[-4.08807119  1.1740249 ]
[-4.05283053  0.18113378]
[-3.89134487 -0.86253325]
[-3.61545221 -1.99178549]
[-3.2437765  -3.12583769]
[-2.81093676 -4.18259519]
[-2.32266406 -5.16335791]
[-1.80949358 -5.99953781]
[-1.28662624 -6.66062472]
[-0.76218425 -7.12819637]
[-0.22435176 -7.40157328]
[ 0.2702633  -7.48154102]
[ 0.76558294 -7.41495395]
[ 1.2738124  -7.22731909]
[ 1.75639591 -6.97269869]
[ 2.23001063 -6.68352227]
[ 2.64615188 -6.42297677]
[ 3.01253462 -6.21366135]
[ 3.31221143 -6.08742821]
[ 3.4917407  -6.07234749]
[ 3.56109048 -6.16139004]
[ 3.51120607 -6.3195553 ]
[ 3.37493926 -6.54292622]
[ 3.17575531 -6.79229463]
[ 2.93093544 -7.08187028]
[ 2.66417936 -7.38558183]
[ 2.39686997 -7.68297222]
[ 2.15631428 -7.93971219]
[ 1.94382824 -8.16103841]
[ 1.76576302 -8.33646704]
[ 1.62301655 -8.45931355]
[ 1.5115431  -8.52702306]
[ 1.42357959 -8.54102118]
[ 1.34940075 -8.50606055]
[ 1.2767383  -8.42907905]
[ 1.16862965 -8.3201051 ]
[ 1.05968129 -8.16723808]
[ 0.9487237  -7.98658971]
[ 0.83542329 -7.78266666]
[ 0.74171011 -7.56550082]
[ 0.66775158 -7.35467983]
[ 0.61183666 -7.16470371]
[ 0.56835336 -7.00502059]
[ 0.53806486 -6.88447568]
[ 0.5135088  -6.80912022]
[ 0.48455802 -6.78601361]
[ 0.60085867 -6.71500759]
[ 0.67009525 -6.6756143 ]
[ 0.68397132 -6.67605766]
[ 0.64007033 -6.69801817]
[ 0.53835878 -6.73613708]
[ 0.33949351 -6.81452557]
[ 0.14418203 -7.28033702]
[-0.07903962 -7.56267502]
[-0.30919937 -7.69281647]
[-0.93063926 -7.90768683]
[-1.19357627 -7.76607171]
[-1.46685733 -7.57153993]
[-1.7819765  -7.35101618]
[-2.10252753 -7.12911148]
[-2.45890805 -6.93669776]
[-2.82245376 -6.7992311 ]
[-3.16024269 -6.73028372]
[-3.49429194 -6.93331916]
[-3.78642337 -7.22645959]
[-4.05842302 -7.65158759]
[-4.28656977 -8.20187575]
[-4.44389494 -8.85572356]
[-4.5043556  -9.57972229]
[ -4.44618957 -10.3327723 ]
[ -4.16126133 -10.77682855]
[ -3.78474858 -11.23522813]
[ -3.3241157  -11.68609421]
[ -2.7567433  -12.16248357]
[ -2.12536867 -12.58578003]
[ -1.40807223 -12.98638483]
[ -0.65007569 -13.31582461]
[  0.09101945 -13.54153522]
[  0.83417061 -13.68359951]
[  1.5181749  -13.70865649]
[  2.11226644 -13.60537645]
[  2.59209953 -13.3646613 ]
[  2.9303711  -12.98922076]
[  3.14834082 -12.46495551]
[  3.96474871 -13.5186753 ]
[  4.64739228 -14.29942762]
[  5.19520073 -14.80617369]
[  5.62881186 -15.04817486]
[  5.92133209 -14.99819085]
[  6.10313136 -14.68340959]
[  6.18219282 -14.11820278]
[  6.16299972 -13.32731863]
[  6.04606063 -12.34798746]
[  5.82900234 -11.22978799]
[  5.62968142 -10.57549889]
[ 5.34386758 -9.88382847]
[ 4.97549968 -9.18864213]
[ 4.49786632 -8.4633821 ]
[ 3.88291758 -7.70825842]
[ 3.22447246 -7.05308812]
[ 2.53495272 -6.48153362]
[ 1.78898482 -5.9577204 ]
[ 1.07420745 -5.52559494]
[ 0.36686544 -5.14714742]
[-0.2694731  -4.83104224]
[-0.80305137 -4.58885138]
[-1.1927623  -4.40148217]
[-1.49626487 -4.24236394]
[-1.68920498 -4.12090095]
[-1.79701994 -4.03350776]
[-1.83463591 -3.98541563]
[-1.81474873 -3.98876439]
[-1.75579062 -4.05736985]
[-1.68028853 -4.19854478]
[-1.59739106 -4.43546562]
[-1.52837893 -4.75863882]
[-1.47581474 -5.19715554]
[-1.45406672 -5.71667887]
[-1.4636208  -6.32640045]
[-1.50926574 -7.07560536]
[ -0.82564313 -10.32596583]
[ -0.21729387 -13.22899451]
