Person 91
Starting Actual Velocity = [ 1.13061412 -0.49475196]
[17.63797683 -7.9963743 ]
[18.44764514 -8.05379887]
[18.66958683 -7.91929955]
[18.75220464 -7.77356187]
[18.78661912 -7.64554781]
[18.80474164 -7.53926637]
[18.81638055 -7.45144345]
[18.82508632 -7.37840944]
[18.83186897 -7.31600198]
[18.83780448 -7.26322421]
[18.84199336 -7.21445315]
[18.84584408 -7.17358126]
[18.84891128 -7.13663567]
[18.8516672 -7.104319 ]
[18.85474624 -7.07728978]
[18.85632156 -7.04799179]
[18.85944464 -7.02740982]
[18.87122935 -7.02550936]
[18.86552416 -6.97900419]
[18.86413874 -6.95015213]
[18.86712068 -6.93802331]
[18.86565163 -6.91151416]
[18.86525255 -6.8913827 ]
[18.86521227 -6.87439564]
[18.86532145 -6.85932385]
[18.86815431 -6.85592048]
[18.86854988 -6.84154043]
[18.86744082 -6.82106288]
[18.86691671 -6.80433538]
[18.86662078 -6.78958041]
[18.86650689 -6.77653558]
[18.86642467 -6.76411998]
[18.86632044 -6.75189043]
[18.86617275 -6.73965617]
[18.86597036 -6.72732845]
[18.86558725 -6.71385608]
[18.86520328 -6.7009644 ]
[18.8647155 -6.6876623]
[18.86586069 -6.68809497]
[18.86468591 -6.66937252]
[18.86342835 -6.64894699]
[18.86231618 -6.63110154]
[18.86197935 -6.62725451]
[18.86040873 -6.60476209]
[18.85897975 -6.58597569]
[18.85751896 -6.57015529]
[18.855951   -6.55569876]
[18.85425209 -6.54195267]
[18.85236356 -6.53019559]
[18.85031465 -6.51864615]
[18.84807099 -6.50823599]
[18.84592712 -6.49252031]
[18.84352923 -6.48012411]
[18.84091575 -6.46957149]
[18.83798499 -6.46217355]
[18.8353684  -6.44858465]
[18.83227286 -6.44074656]
[18.82918847 -6.43181107]
[18.82597709 -6.42391911]
[18.82275938 -6.41586615]
[18.81928722 -6.41052595]
[18.81575292 -6.40578051]
[18.81155075 -6.40826962]
[18.80547621 -6.44793595]
[18.80235972 -6.42585948]
[18.79998614 -6.40444446]
[18.79685034 -6.39527129]
[18.79141497 -6.41365663]
[18.78705129 -6.41979246]
[18.78369689 -6.41311402]
[18.78008024 -6.4095452 ]
[18.77619007 -6.40970387]
[18.77181382 -6.41541409]
[18.76678273 -6.42784902]
[18.75998343 -6.45367592]
[18.75559069 -6.45934759]
[18.75073265 -6.46958708]
[18.74575153 -6.48230614]
[18.74116482 -6.49428807]
[18.73731035 -6.50371365]
[18.73381966 -6.51357007]
[18.73017711 -6.52763376]
[18.72853085 -6.5313897 ]
[18.72675302 -6.53949447]
[18.72515221 -6.54997833]
[18.72424691 -6.55943143]
[18.72144236 -6.58660319]
[18.72129812 -6.59925055]
[18.7235302  -6.59926142]
[18.72669369 -6.59678156]
[18.73000881 -6.59725199]
[18.73304641 -6.60402041]
[18.73398982 -6.63259462]
[18.73215946 -6.69663736]
[18.74178671 -6.66768761]
[18.75065604 -6.64754289]
[18.75833781 -6.64023651]
[18.76639845 -6.6334142 ]
[18.76897612 -6.68222652]
[18.77217304 -6.74287145]
[18.78828183 -6.68404   ]
[18.80220322 -6.64618416]
[18.81457822 -6.62476422]
[18.82634805 -6.61160582]
[18.83808034 -6.6010798 ]
[18.84983404 -6.59217688]
[18.86094819 -6.59235927]
[18.87231723 -6.59252127]
[18.88393312 -6.59232991]
[18.89577421 -6.59158446]
[18.88359884 -6.57758345]
[18.88201181 -6.5666963 ]
[18.88740676 -6.55504333]
[18.89575978 -6.55377094]
[18.90694214 -6.55335578]
[18.92023747 -6.55011441]
[18.93389461 -6.55635074]
[18.94806299 -6.5686168 ]
[18.96350598 -6.57432693]
[18.98006625 -6.56891743]
[18.99673222 -6.56211873]
[19.01291768 -6.56346327]
[19.02906382 -6.56670139]
[19.04537445 -6.56725396]
[19.06160989 -6.56888989]
[19.07822196 -6.55719769]
[19.09470568 -6.5341394 ]
[19.1104258  -6.51621827]
[19.1250363  -6.52611961]
[19.14001373 -6.50838004]
[19.14743292 -6.73087412]
[19.16593768 -6.70041673]
[19.18304688 -6.58361878]
[19.19772924 -6.48735918]
[19.21053411 -6.41116499]
[19.22201335 -6.35797347]
[19.23244196 -6.32564937]
[19.24254022 -6.34884038]
[19.25049021 -6.30547997]
[19.25707729 -6.26348221]
[19.26325216 -6.25907247]
[19.26735958 -6.22204866]
[19.27031569 -6.19256848]
[19.27195243 -6.16503592]
[19.38848421 -6.33311254]
[19.47056174 -6.44460854]
[19.52551008 -6.50947815]
[19.55788544 -6.52949148]
[19.57405088 -6.5227102 ]
[19.57702459 -6.49463208]
[19.56916375 -6.44991063]
[19.55231359 -6.39242727]
[19.49227482 -6.17993005]
[19.43634976 -5.99927855]
[19.38414594 -5.84632757]
[19.335145   -5.71695461]
[19.28827528 -5.60942263]
[19.24341589 -5.51741476]
[19.1995323  -5.44043856]
[19.15562598 -5.37830541]
[19.10448301 -5.6558901 ]
[19.04838809 -5.49753983]
[18.99273966 -5.35988335]
[18.93680576 -5.24148907]
[18.88023925 -5.13891987]
[18.8237346  -5.04334614]
[18.76691822 -4.95643125]
[18.70883092 -4.88272409]
[18.6496942  -4.81612784]
[18.58860352 -4.76253318]
[18.52565618 -4.71483858]
[18.46281779 -4.65066727]
[18.39884719 -4.59398214]
[18.33371175 -4.54294141]
[18.26779932 -4.49145667]
[18.20172167 -4.43487469]
[18.13512589 -4.38295663]
[18.06917994 -4.32104822]
[18.00366268 -4.2604647 ]
[17.93902651 -4.19664702]
[17.87538904 -4.13062168]
[17.80867074 -4.15069423]
[17.73739201 -4.16381759]
[17.66197006 -4.10112254]
[17.58488773 -4.00944579]
[17.50991189 -3.88621023]
[17.4320883 -3.7772165]
[17.35235357 -3.66936397]
[17.26916787 -3.56718115]
[17.1803839  -3.47376406]
[17.0845183  -3.38763808]
[16.97705349 -3.31569433]
[16.84348565 -3.29397415]
[16.70609858 -3.21910205]
[16.54612328 -3.16307354]
[16.60582733 -3.31057953]
[16.60674475 -3.38175963]
[16.55799192 -3.39406356]
[16.46209228 -3.36361375]
[16.32572095 -3.28571448]
[16.1520198  -3.17298299]
[15.9454435  -3.03264644]
[15.70585455 -2.8737525 ]
[15.38665889 -2.71029837]
[15.10698688 -2.5181061 ]
[14.82276282 -2.33233974]
[14.53500087 -2.16031148]
[14.25853178 -2.00589642]
[14.00749228 -1.87150692]
[13.77728767 -1.76451029]
[13.58559726 -1.68104687]
[13.43386785 -1.62091058]
[13.20240264 -1.63635117]
[13.03542876 -1.65510939]
[12.91171384 -1.69007541]
[12.82961157 -1.73808779]
[12.78285521 -1.8068249 ]
[12.77798578 -1.84987912]
[12.79726746 -1.89564685]
[12.83554708 -1.9749257 ]
[12.93334716 -1.92506453]
[13.02433923 -1.86986854]
[13.1058784  -1.81700029]
[13.17670406 -1.77136875]
[13.23308646 -1.73091798]
